"","water_system_number","water_system_name","facility_id","facility_names","treatment_type","treatment_status","class","unit_process","treatment_objective","treatment_process"
"7165",3310001,"COACHELLA VWD: COVE COMMUNITY",267,"WELL 6707-1 CL","TP","treatment_status","TD","CHLORINATOR","DISINFECTION","HYPOCHLORINATION, POST"
"7166",3310001,"COACHELLA VWD: COVE COMMUNITY",268,"WELL 6808-1 CL","TP","treatment_status","TD","CHLORINATOR","DISINFECTION","HYPOCHLORINATION, POST"
"7167",3310001,"COACHELLA VWD: COVE COMMUNITY",271,"WS 6806 IXTP EFFLUENT","TP","treatment_status","T2","ION EXCHANGE","DISINFECTION","HYPOCHLORINATION, POST"
"7168",3310001,"COACHELLA VWD: COVE COMMUNITY",271,"WS 6806 IXTP EFFLUENT","TP","treatment_status","T2","ION EXCHANGE","INORGANICS REMOVAL","ION EXCHANGE"
"7169",3310001,"COACHELLA VWD: COVE COMMUNITY",273,"WS 7991 IXTP EFFLUENT","TP","treatment_status","T2","ION EXCHANGE","INORGANICS REMOVAL","ION EXCHANGE"
"7170",3310001,"COACHELLA VWD: COVE COMMUNITY",280,"WELL 5657-2 CL","TP","treatment_status","TD","CHLORINATOR","DISINFECTION","HYPOCHLORINATION, PRE"
"7171",3310001,"COACHELLA VWD: COVE COMMUNITY",283,"WELL 4525-1 CL","TP","treatment_status","TD","DISINFECTION","DISINFECTION","HYPOCHLORINATION, POST"
"7172",3310001,"COACHELLA VWD: COVE COMMUNITY",284,"WELL 4523-1 CL","TP","treatment_status","TD","DISINFECTION","DISINFECTION","HYPOCHLORINATION, POST"
"7173",3310001,"COACHELLA VWD: COVE COMMUNITY",285,"WELL 5640-2 CL","TP","treatment_status","TD","CHLORINATOR","DISINFECTION","HYPOCHLORINATION, POST"
"7174",3310001,"COACHELLA VWD: COVE COMMUNITY",287,"WELL 5620-2 CL","TP","treatment_status","TD","DISINFECTION","DISINFECTION","HYPOCHLORINATION, POST"
"7175",3310001,"COACHELLA VWD: COVE COMMUNITY",288,"WELL 4520-2 CL","TP","treatment_status","TD","DISINFECTION","DISINFECTION","HYPOCHLORINATION, POST"
"7176",3310001,"COACHELLA VWD: COVE COMMUNITY",290,"WELL 5683-1 CL","TP","treatment_status","TD","DISINFECTION","DISINFECTION","HYPOCHLORINATION, POST"
"7177",3310001,"COACHELLA VWD: COVE COMMUNITY",291,"WELL 4615-1 CL","TP","treatment_status","TD","DISINFECTION","DISINFECTION","HYPOCHLORINATION, POST"
"7178",3310001,"COACHELLA VWD: COVE COMMUNITY",292,"WELL 4521-1 CL","TP","treatment_status","TD","CHLORINATOR","DISINFECTION","HYPOCHLORINATION, POST"
"7179",3310001,"COACHELLA VWD: COVE COMMUNITY",293,"WELL 4524-1 CL","TP","treatment_status","TD","CHLORINATOR","DISINFECTION","HYPOCHLORINATION, POST"
"7180",3310001,"COACHELLA VWD: COVE COMMUNITY",294,"WELL 4566-1 CL","TP","treatment_status","TD","CHLORINATOR","DISINFECTION","HYPOCHLORINATION, POST"
"7181",3310001,"COACHELLA VWD: COVE COMMUNITY",295,"WELL 4568-1 CL","TP","treatment_status","TD","CHLORINATOR","DISINFECTION","HYPOCHLORINATION, POST"
"7182",3310001,"COACHELLA VWD: COVE COMMUNITY",296,"WELL 4630-1 CL","TP","treatment_status","TD","CHLORINATOR","DISINFECTION","HYPOCHLORINATION, POST"
"7183",3310001,"COACHELLA VWD: COVE COMMUNITY",297,"WELL 5624-1 CL","TP","treatment_status","TD","CHLORINATOR","DISINFECTION","HYPOCHLORINATION, POST"
"7184",3310001,"COACHELLA VWD: COVE COMMUNITY",298,"WELL 5664-1 CL","TP","treatment_status","TD","CHLORINATOR","DISINFECTION","HYPOCHLORINATION, POST"
"7185",3310001,"COACHELLA VWD: COVE COMMUNITY",299,"WELL 5672-1 CL","TP","treatment_status","TD","CHLORINATOR","DISINFECTION","HYPOCHLORINATION, POST"
"7186",3310001,"COACHELLA VWD: COVE COMMUNITY",300,"WELL 6734-1 CL","TP","treatment_status","TD","CHLORINATOR","DISINFECTION","HYPOCHLORINATION, POST"
"7187",3310001,"COACHELLA VWD: COVE COMMUNITY",301,"WELL 4504-1 CL","TP","treatment_status","TD","CHLORINATOR","DISINFECTION","HYPOCHLORINATION, POST"
"7188",3310001,"COACHELLA VWD: COVE COMMUNITY",302,"WELL 4519-1 CL","TP","treatment_status","TD","CHLORINATOR","DISINFECTION","HYPOCHLORINATION, POST"
"7189",3310001,"COACHELLA VWD: COVE COMMUNITY",303,"WELL 4522-1 CL","TP","treatment_status","TD","CHLORINATOR","DISINFECTION","HYPOCHLORINATION, POST"
"7190",3310001,"COACHELLA VWD: COVE COMMUNITY",304,"WELL 4564-1 CL","TP","treatment_status","TD","CHLORINATOR","DISINFECTION","HYPOCHLORINATION, POST"
"7191",3310001,"COACHELLA VWD: COVE COMMUNITY",305,"WELL 5603-2 CL","TP","treatment_status","TD","CHLORINATOR","DISINFECTION","HYPOCHLORINATION, POST"
"7192",3310001,"COACHELLA VWD: COVE COMMUNITY",306,"WELL 5630-1 CL","TP","treatment_status","TD","CHLORINATOR","DISINFECTION","HYPOCHLORINATION, POST"
"7193",3310001,"COACHELLA VWD: COVE COMMUNITY",307,"WELL 5658-1 CL","TP","treatment_status","TD","CHLORINATOR","DISINFECTION","HYPOCHLORINATION, POST"
"7194",3310001,"COACHELLA VWD: COVE COMMUNITY",308,"WELL 5669-1 CL","TP","treatment_status","TD","CHLORINATOR","DISINFECTION","HYPOCHLORINATION, POST"
"7195",3310001,"COACHELLA VWD: COVE COMMUNITY",309,"WELL 5671-1 CL","TP","treatment_status","TD","CHLORINATOR","DISINFECTION","HYPOCHLORINATION, POST"
"7196",3310001,"COACHELLA VWD: COVE COMMUNITY",310,"WELL 4562-2 CL","TP","treatment_status","TD","CHLORINATOR","DISINFECTION","HYPOCHLORINATION, POST"
"7197",3310001,"COACHELLA VWD: COVE COMMUNITY",311,"WELL 4563-1 CL","TP","treatment_status","TD","CHLORINATOR","DISINFECTION","HYPOCHLORINATION, POST"
"7198",3310001,"COACHELLA VWD: COVE COMMUNITY",312,"WELL 4565-1 CL","TP","treatment_status","TD","CHLORINATOR","DISINFECTION","HYPOCHLORINATION, POST"
"7199",3310001,"COACHELLA VWD: COVE COMMUNITY",313,"WELL 4611-1 CL","TP","treatment_status","TD","CHLORINATOR","DISINFECTION","HYPOCHLORINATION, POST"
"7200",3310001,"COACHELLA VWD: COVE COMMUNITY",314,"WELL 5631-1 CL","TP","treatment_status","TD","CHLORINATOR","DISINFECTION","HYPOCHLORINATION, POST"
"7201",3310001,"COACHELLA VWD: COVE COMMUNITY",315,"WELL 5659-1 CL","TP","treatment_status","TD","CHLORINATOR","DISINFECTION","HYPOCHLORINATION, POST"
"7202",3310001,"COACHELLA VWD: COVE COMMUNITY",316,"WELL 5713-1 CL","TP","treatment_status","TD","CHLORINATOR","DISINFECTION","HYPOCHLORINATION, POST"
"7203",3310001,"COACHELLA VWD: COVE COMMUNITY",317,"WELL 5179-1 CL","TP","treatment_status","TD","DISINFECTION","DISINFECTION","HYPOCHLORINATION, POST"
"7204",3310001,"COACHELLA VWD: COVE COMMUNITY",318,"WELL 6701-1 CL","TP","treatment_status","TD","DISINFECTION","DISINFECTION","HYPOCHLORINATION, POST"
"7205",3310001,"COACHELLA VWD: COVE COMMUNITY",319,"WELL 6723-1 CL","TP","treatment_status","TD","DISINFECTION","DISINFECTION","HYPOCHLORINATION, POST"
"7206",3310001,"COACHELLA VWD: COVE COMMUNITY",320,"WELL 6724-1 CL","TP","treatment_status","TD","DISINFECTION","DISINFECTION","HYPOCHLORINATION, POST"
"7207",3310001,"COACHELLA VWD: COVE COMMUNITY",321,"WELL 4629-1 CL","TP","treatment_status","TD","DISINFECTION","DISINFECTION","HYPOCHLORINATION, POST"
"7208",3310001,"COACHELLA VWD: COVE COMMUNITY",322,"WELL 4720-1 CL","TP","treatment_status","TD","DISINFECTION","DISINFECTION","HYPOCHLORINATION, POST"
"7209",3310001,"COACHELLA VWD: COVE COMMUNITY",323,"WELL 4721-1 CL","TP","treatment_status","TD","DISINFECTION","DISINFECTION","HYPOCHLORINATION, POST"
"7210",3310001,"COACHELLA VWD: COVE COMMUNITY",324,"WELL 5667-1 CL","TP","treatment_status","TD","DISINFECTION","DISINFECTION","HYPOCHLORINATION, POST"
"7211",3310001,"COACHELLA VWD: COVE COMMUNITY",325,"WELL 5668-1 CL","TP","treatment_status","TD","DISINFECTION","DISINFECTION","HYPOCHLORINATION, POST"
"7212",3310001,"COACHELLA VWD: COVE COMMUNITY",326,"WELL 5673-1 CL","TP","treatment_status","TD","DISINFECTION","DISINFECTION","HYPOCHLORINATION, POST"
"7213",3310001,"COACHELLA VWD: COVE COMMUNITY",327,"WELL 5709-1 CL","TP","treatment_status","TD","DISINFECTION","DISINFECTION","HYPOCHLORINATION, POST"
"7214",3310001,"COACHELLA VWD: COVE COMMUNITY",328,"WELL 5720-1 CL","TP","treatment_status","TD","DISINFECTION","DISINFECTION","HYPOCHLORINATION, POST"
"7215",3310001,"COACHELLA VWD: COVE COMMUNITY",329,"WELL 6729-1 CL","TP","treatment_status","TD","DISINFECTION","DISINFECTION","HYPOCHLORINATION, POST"
"7216",3310001,"COACHELLA VWD: COVE COMMUNITY",334,"WELL 8995-1-CL2","TP","treatment_status","TD","CHLORINATOR","DISINFECTION","HYPOCHLORINATION, POST"
"7217",3310001,"COACHELLA VWD: COVE COMMUNITY",335,"WELL 8995-2 CL2","TP","treatment_status","TD","CHLORINATOR","DISINFECTION","HYPOCHLORINATION, POST"
"7218",3310001,"COACHELLA VWD: COVE COMMUNITY",340,"WELL 5656-1 CL2","TP","treatment_status","TD","DISINFECTION","DISINFECTION","HYPOCHLORINATION, POST"
"7219",3310002,"BEAUMONT CHERRY VALLEY WD",33,"WELL 03 - CL XCLD","TP","treatment_status","PM","CHLORINATOR","DISINFECTION","HYPOCHLORINATION, PRE"
"7220",3310002,"BEAUMONT CHERRY VALLEY WD",34,"WELL 04A - CL","TP","treatment_status","PM","CHLORINATOR","DISINFECTION","HYPOCHLORINATION, PRE"
"7221",3310002,"BEAUMONT CHERRY VALLEY WD",35,"WELL 05 - CL","TP","treatment_status","PM","CHLORINATOR","DISINFECTION","HYPOCHLORINATION, PRE"
"7222",3310002,"BEAUMONT CHERRY VALLEY WD",36,"WELL 06 - CL","TP","treatment_status","PM","CHLORINATOR","DISINFECTION","HYPOCHLORINATION, PRE"
"7223",3310002,"BEAUMONT CHERRY VALLEY WD",37,"WELL 10 - CL","TP","treatment_status","PM","CHLORINATOR","DISINFECTION","HYPOCHLORINATION, PRE"
"7224",3310002,"BEAUMONT CHERRY VALLEY WD",38,"WELL 11 - CL","TP","treatment_status","PM","CHLORINATOR","DISINFECTION","HYPOCHLORINATION, PRE"
"7225",3310002,"BEAUMONT CHERRY VALLEY WD",39,"WELL 12 - CL","TP","treatment_status","PM","CHLORINATOR","DISINFECTION","HYPOCHLORINATION, PRE"
"7226",3310002,"BEAUMONT CHERRY VALLEY WD",40,"WELL 14 - CL","TP","treatment_status","PM","CHLORINATOR","DISINFECTION","HYPOCHLORINATION, PRE"
"7227",3310002,"BEAUMONT CHERRY VALLEY WD",41,"WELL 16 - CL","TP","treatment_status","PM","CHLORINATOR","DISINFECTION","HYPOCHLORINATION, PRE"
"7228",3310002,"BEAUMONT CHERRY VALLEY WD",42,"WELL 19 - CL","TP","treatment_status","PM","CHLORINATOR","DISINFECTION","HYPOCHLORINATION, PRE"
"7229",3310002,"BEAUMONT CHERRY VALLEY WD",43,"WELL 20 - CL","TP","treatment_status","PM","CHLORINATOR","DISINFECTION","HYPOCHLORINATION, PRE"
"7230",3310002,"BEAUMONT CHERRY VALLEY WD",44,"WELL 21 - CL","TP","treatment_status","PM","CHLORINATOR","DISINFECTION","HYPOCHLORINATION, PRE"
"7231",3310002,"BEAUMONT CHERRY VALLEY WD",45,"WELL 22 - CL","TP","treatment_status","PM","CHLORINATOR","DISINFECTION","HYPOCHLORINATION, PRE"
"7232",3310002,"BEAUMONT CHERRY VALLEY WD",46,"WELL 23 - CL","TP","treatment_status","PM","CHLORINATOR","DISINFECTION","HYPOCHLORINATION, PRE"
"7233",3310002,"BEAUMONT CHERRY VALLEY WD",47,"WELL 24 - CL","TP","treatment_status","PM","CHLORINATOR","DISINFECTION","HYPOCHLORINATION, PRE"
"7234",3310002,"BEAUMONT CHERRY VALLEY WD",48,"WELL 25 - CL XCLD","TP","treatment_status","PM","CHLORINATOR","DISINFECTION","HYPOCHLORINATION, PRE"
"7235",3310002,"BEAUMONT CHERRY VALLEY WD",49,"WELL 26 - CL - STANDBY","TP","treatment_status","PM","CHLORINATOR","DISINFECTION","HYPOCHLORINATION, PRE"
"7236",3310002,"BEAUMONT CHERRY VALLEY WD",50,"WELL 29 - CL","TP","treatment_status","PM","CHLORINATOR","DISINFECTION","HYPOCHLORINATION, PRE"
"7237",3310002,"BEAUMONT CHERRY VALLEY WD",52,"WELL 13 - CL","TP","treatment_status","PM","CHLORINATOR","DISINFECTION","HYPOCHLORINATION, PRE"
"7238",3310002,"BEAUMONT CHERRY VALLEY WD",53,"WELL 18 - CL","TP","treatment_status","PM","CHLORINATOR","DISINFECTION","HYPOCHLORINATION, PRE"
"7239",3310003,"BLYTHE - CITY OF",20,"WELL 08 CL - STANDBY XCLD","TP","treatment_status","PM","DISINFECTION","DISINFECTION","HYPOCHLORINATION, POST"
"7240",3310003,"BLYTHE - CITY OF",22,"WELL 11 CL XCLD","TP","treatment_status","PM","CHEMICAL FEEDER","IRON REMOVAL","SEQUESTRATION"
"7241",3310003,"BLYTHE - CITY OF",22,"WELL 11 CL XCLD","TP","treatment_status","PM","DISINFECTION","DISINFECTION","HYPOCHLORINATION, POST"
"7242",3310003,"BLYTHE - CITY OF",23,"WELL 12 CL - STANDBY XCLD","TP","treatment_status","PM","CHEMICAL FEEDER","MANGANESE REMOVAL","SEQUESTRATION"
"7243",3310003,"BLYTHE - CITY OF",23,"WELL 12 CL - STANDBY XCLD","TP","treatment_status","PM","DISINFECTION","DISINFECTION","HYPOCHLORINATION, POST"
"7244",3310003,"BLYTHE - CITY OF",26,"WELL 15 CL XCLD","TP","treatment_status","PM","CHEMICAL FEEDER","IRON REMOVAL","SEQUESTRATION"
"7245",3310003,"BLYTHE - CITY OF",26,"WELL 15 CL XCLD","TP","treatment_status","PM","DISINFECTION","DISINFECTION","HYPOCHLORINATION, POST"
"7246",3310003,"BLYTHE - CITY OF",27,"EFFLUENT FROM WTP","TP","treatment_status","T2","FILTER","MANGANESE REMOVAL","FILTRATION, GREENSAND"
"7247",3310003,"BLYTHE - CITY OF",28,"EB WELL 04 - TREATED XCLD","TP","treatment_status","PM","DISINFECTION","DISINFECTION","HYPOCHLORINATION, POST"
"7248",3310004,"BOX SPRINGS MUTUAL WC",5,"WMWD & WELL 17 BLEND (TANK 2)","TP","treatment_status","T2","FLASH MIX","INORGANICS REMOVAL","RAPID MIX"
"7249",3310004,"BOX SPRINGS MUTUAL WC",6,"WELL 17 - CHLORINATOR","TP","treatment_status","PM","CHLORINATOR","DISINFECTION","HYPOCHLORINATION, PRE"
"7250",3310005,"DESERT WATER AGENCY",49,"SNOW CREEK & FALLS CREEK - CL STATION","TP","treatment_status","T2","CHLORINATION","DISINFECTION","3-LOG REMOVE/INACTIV G LAMBLIA"
"7251",3310005,"DESERT WATER AGENCY",49,"SNOW CREEK & FALLS CREEK - CL STATION","TP","treatment_status","T2","CHLORINATION","DISINFECTION","4-LOG REMOVE/INACTIV VIRUSES"
"7252",3310005,"DESERT WATER AGENCY",50,"CHINO WEST - CL STATION","TP","treatment_status","T1","CHLORINATOR","DISINFECTION","3-LOG REMOVE/INACTIV G LAMBLIA"
"7253",3310005,"DESERT WATER AGENCY",50,"CHINO WEST - CL STATION","TP","treatment_status","T1","CHLORINATOR","DISINFECTION","4-LOG REMOVE/INACTIV VIRUSES"
"7254",3310005,"DESERT WATER AGENCY",51,"CHINO NORTH - CL STATION","TP","treatment_status","T2","CHLORINATOR","DISINFECTION","3-LOG REMOVE/INACTIV G LAMBLIA"
"7255",3310005,"DESERT WATER AGENCY",51,"CHINO NORTH - CL STATION","TP","treatment_status","T2","CHLORINATOR","DISINFECTION","4-LOG REMOVE/INACTIV VIRUSES"
"7256",3310005,"DESERT WATER AGENCY",52,"WELL 14 - CL STATION","TP","treatment_status","PM","CHLORINATOR","DISINFECTION","HYPOCHLORINATION, POST"
"7257",3310005,"DESERT WATER AGENCY",53,"WELL 16 - CL STATION","TP","treatment_status","PM","CHLORINATOR","DISINFECTION","HYPOCHLORINATION, POST"
"7258",3310005,"DESERT WATER AGENCY",54,"WELL 17 - CL STATION","TP","treatment_status","PM","CHLORINATOR","DISINFECTION","HYPOCHLORINATION, POST"
"7259",3310005,"DESERT WATER AGENCY",56,"WELL 26 - CL STATION","TP","treatment_status","PM","CHLORINATOR","DISINFECTION","HYPOCHLORINATION, POST"
"7260",3310005,"DESERT WATER AGENCY",57,"WELL 35 - CL STATION","TP","treatment_status","PM","CHLORINATOR","DISINFECTION","HYPOCHLORINATION, POST"
"7261",3310005,"DESERT WATER AGENCY",58,"WELL 37 - CL STATION","TP","treatment_status","PM","CHLORINATOR","DISINFECTION","HYPOCHLORINATION, POST"
"7262",3310005,"DESERT WATER AGENCY",61,"WELL 43 - CL STATION","TP","treatment_status","TD","CHLORINATOR","DISINFECTION","HYPOCHLORINATION, PRE"
"7263",3310005,"DESERT WATER AGENCY",63,"SNOW CREEK VILLAGE FP - EFFLUENT","TP","treatment_status","T2","DISINFECTION","DISINFECTION","4-LOG REMOVE/INACTIV VIRUSES"
"7264",3310005,"DESERT WATER AGENCY",63,"SNOW CREEK VILLAGE FP - EFFLUENT","TP","treatment_status","T2","FILTER","PARTICULATE REMOVAL","COAGULATION"
"7265",3310005,"DESERT WATER AGENCY",63,"SNOW CREEK VILLAGE FP - EFFLUENT","TP","treatment_status","T2","FILTER","PARTICULATE REMOVAL","FILTERED"
"7266",3310005,"DESERT WATER AGENCY",64,"WELL 38 - CL STATION","TP","treatment_status","TD","CHLORINATOR","DISINFECTION","HYPOCHLORINATION, POST"
"7267",3310005,"DESERT WATER AGENCY",65,"WELL 40 - CL STATION","TP","treatment_status","TD","CHLORINATOR","DISINFECTION","HYPOCHLORINATION, POST"
"7268",3310005,"DESERT WATER AGENCY",66,"WELL 41 - CL STATION","TP","treatment_status","TD","CHLORINATOR","DISINFECTION","HYPOCHLORINATION, POST"
"7269",3310005,"DESERT WATER AGENCY",67,"WELL 39 - CL STATION","TP","treatment_status","TD","CHLORINATOR","DISINFECTION","HYPOCHLORINATION, POST"
"7270",3310005,"DESERT WATER AGENCY",68,"WELL 30 - CL STATION","TP","treatment_status","TD","CHLORINATOR","DISINFECTION","HYPOCHLORINATION, POST"
"7271",3310005,"DESERT WATER AGENCY",69,"WELL 31 - CL STATION","TP","treatment_status","TD","CHLORINATOR","DISINFECTION","HYPOCHLORINATION, POST"
"7272",3310005,"DESERT WATER AGENCY",70,"WELL 23 - CL STATION","TP","treatment_status","TD","CHLORINATOR","DISINFECTION","HYPOCHLORINATION, POST"
"7273",3310005,"DESERT WATER AGENCY",71,"WELL 24 - CL STATION","TP","treatment_status","TD","CHLORINATOR","DISINFECTION","HYPOCHLORINATION, POST"
"7274",3310005,"DESERT WATER AGENCY",72,"WELL 27 - CL STATION","TP","treatment_status","TD","CHLORINATOR","DISINFECTION","HYPOCHLORINATION, POST"
"7275",3310005,"DESERT WATER AGENCY",73,"WELL 32 - CL STATION","TP","treatment_status","TD","CHLORINATOR","DISINFECTION","HYPOCHLORINATION, POST"
"7276",3310005,"DESERT WATER AGENCY",74,"WELL 36 - CL STATION","TP","treatment_status","TD","CHLORINATOR","DISINFECTION","HYPOCHLORINATION, POST"
"7277",3310006,"BANNING, CITY OF",30,"WELL 01 - CL","TP","treatment_status","PM","CHLORINATOR","DISINFECTION","HYPOCHLORINATION, PRE"
"7278",3310006,"BANNING, CITY OF",31,"WELL 02 - CL","TP","treatment_status","PM","CHLORINATOR","DISINFECTION","HYPOCHLORINATION, PRE"
"7279",3310006,"BANNING, CITY OF",32,"WELL 03 - CL","TP","treatment_status","PM","CHLORINATOR","DISINFECTION","HYPOCHLORINATION, PRE"
"7280",3310006,"BANNING, CITY OF",33,"WELL 04 - CL","TP","treatment_status","PM","CHLORINATOR","DISINFECTION","HYPOCHLORINATION, PRE"
"7281",3310006,"BANNING, CITY OF",34,"WELL 05 - CL","TP","treatment_status","PM","CHLORINATOR","DISINFECTION","HYPOCHLORINATION, PRE"
"7282",3310006,"BANNING, CITY OF",35,"WELL 07 - CL","TP","treatment_status","PM","CHLORINATOR","DISINFECTION","HYPOCHLORINATION, PRE"
"7283",3310006,"BANNING, CITY OF",36,"WELL 08 - CL","TP","treatment_status","PM","CHLORINATOR","DISINFECTION","HYPOCHLORINATION, PRE"
"7284",3310006,"BANNING, CITY OF",37,"WELL 09 - CL","TP","treatment_status","PM","CHLORINATOR","DISINFECTION","HYPOCHLORINATION, PRE"
"7285",3310006,"BANNING, CITY OF",38,"WELL 10 (LEWIS) - CL","TP","treatment_status","PM","CHLORINATOR","DISINFECTION","HYPOCHLORINATION, PRE"
"7286",3310006,"BANNING, CITY OF",39,"WELL 11 - CL","TP","treatment_status","PM","CHLORINATOR","DISINFECTION","HYPOCHLORINATION, PRE"
"7287",3310006,"BANNING, CITY OF",40,"WELL 12 - CL","TP","treatment_status","PM","CHLORINATOR","DISINFECTION","HYPOCHLORINATION, PRE"
"7288",3310006,"BANNING, CITY OF",41,"WELL C-02A - CL","TP","treatment_status","PM","CHLORINATOR","DISINFECTION","HYPOCHLORINATION, PRE"
"7289",3310006,"BANNING, CITY OF",42,"WELL C-03 - CL","TP","treatment_status","PM","CHLORINATOR","DISINFECTION","HYPOCHLORINATION, PRE"
"7290",3310006,"BANNING, CITY OF",43,"WELL C-04 - CL","TP","treatment_status","PM","CHLORINATOR","DISINFECTION","HYPOCHLORINATION, PRE"
"7291",3310006,"BANNING, CITY OF",44,"WELL C-05 - CL","TP","treatment_status","PM","CHLORINATOR","DISINFECTION","HYPOCHLORINATION, PRE"
"7292",3310006,"BANNING, CITY OF",45,"WELL C-06 - CL","TP","treatment_status","PM","CHLORINATOR","DISINFECTION","HYPOCHLORINATION, PRE"
"7293",3310006,"BANNING, CITY OF",46,"WELL M-10 - CL","TP","treatment_status","PM","CHLORINATOR","DISINFECTION","HYPOCHLORINATION, PRE"
"7294",3310006,"BANNING, CITY OF",47,"WELL M-11 - CL","TP","treatment_status","PM","CHLORINATOR","DISINFECTION","HYPOCHLORINATION, PRE"
"7295",3310006,"BANNING, CITY OF",48,"WELL M-12 - CL","TP","treatment_status","PM","CHLORINATOR","DISINFECTION","HYPOCHLORINATION, PRE"
"7296",3310006,"BANNING, CITY OF",49,"WELL M-3 - CL","TP","treatment_status","PM","CHLORINATOR","DISINFECTION","HYPOCHLORINATION, PRE"
"7297",3310007,"COACHELLA WATER AUTHORITY",13,"WELL 12 - TREATED XCLD","TP","treatment_status","PM","DISINFECTION","DISINFECTION","HYPOCHLORINATION, POST"
"7298",3310007,"COACHELLA WATER AUTHORITY",14,"WELL 11 - TREATED XCLD","TP","treatment_status","PM","DISINFECTION","DISINFECTION","HYPOCHLORINATION, POST"
"7299",3310007,"COACHELLA WATER AUTHORITY",17,"WELL 16 - TREATED XCLD","TP","treatment_status","PM","DISINFECTION","DISINFECTION","HYPOCHLORINATION, POST"
"7300",3310007,"COACHELLA WATER AUTHORITY",21,"WELL 17 - TREATED XCLD","TP","treatment_status","PM","CHLORINATOR","DISINFECTION","HYPOCHLORINATION, PRE"
"7301",3310007,"COACHELLA WATER AUTHORITY",22,"WELL 18 - TREATED XCLD","TP","treatment_status","PM","CHLORINATOR","DISINFECTION","HYPOCHLORINATION, PRE"
"7302",3310007,"COACHELLA WATER AUTHORITY",23,"WELL 19 - TREATED XCLD","TP","treatment_status","PM","CHLORINATOR","DISINFECTION","HYPOCHLORINATION, PRE"
"7303",3310008,"MISSION SPRINGS WD",12,"WELL 31 - TREATED XCLD","TP","treatment_status","PM","DISINFECTION","DISINFECTION","HYPOCHLORINATION, POST"
"7304",3310008,"MISSION SPRINGS WD",19,"WELL 29 - TREATED XCLD","TP","treatment_status","PM","DISINFECTION","DISINFECTION","HYPOCHLORINATION, POST"
"7305",3310008,"MISSION SPRINGS WD",21,"WELL 27 - TREATED XCLD","TP","treatment_status","PM","DISINFECTION","DISINFECTION","HYPOCHLORINATION, POST"
"7306",3310008,"MISSION SPRINGS WD",22,"WELL 24 - TREATED XCLD","TP","treatment_status","PM","DISINFECTION","DISINFECTION","HYPOCHLORINATION, POST"
"7307",3310008,"MISSION SPRINGS WD",23,"WELL 22 - TREATED XCLD","TP","treatment_status","PM","DISINFECTION","DISINFECTION","HYPOCHLORINATION, POST"
"7308",3310008,"MISSION SPRINGS WD",24,"WELL 32 - TREATED XCLD","TP","treatment_status","PM","DISINFECTION","DISINFECTION","HYPOCHLORINATION, POST"
"7309",3310008,"MISSION SPRINGS WD",32,"WELL 33 - TREATED XCLD","TP","treatment_status","PM","CHLORINATOR","DISINFECTION","HYPOCHLORINATION, POST"
"7310",3310008,"MISSION SPRINGS WD",34,"WELL 37 - TREATED XCLD","TP","treatment_status","PM","CHLORINATOR","DISINFECTION","HYPOCHLORINATION, POST"
"7311",3310009,"EASTERN MUNICIPAL WD",56,"WELL 57 - FOLLICO - BLENDED","TP","treatment_status","T1","FLASH MIX","INORGANICS REMOVAL","RAPID MIX"
"7312",3310009,"EASTERN MUNICIPAL WD",57,"WELL 33 - MOUNTAIN AVE - CL","TP","treatment_status","PM","DISINFECTION","DISINFECTION","HYPOCHLORINATION, POST"
"7313",3310009,"EASTERN MUNICIPAL WD",63,"PERRIS WTP - TREATED EFFLUENT","TP","treatment_status","T5","DISINFECTION","DISINFECTION","CHLORAMINES"
"7314",3310009,"EASTERN MUNICIPAL WD",63,"PERRIS WTP - TREATED EFFLUENT","TP","treatment_status","T5","SWTP","DISINFECTION","4-LOG TREATMENT OF VIRUSES"
